date,open,high,low,close,volume,middle_band,upper_1σ,lower_1σ,upper_2σ,lower_2σ,upper_3σ,lower_3σ
2025-10-09 11:28:00-04:00,193.8,193.89,193.69,193.77,-1.0,194.031,194.36888903504018,193.69311096495983,194.36888903504018,193.69311096495983,194.36888903504018,193.69311096495983
2025-10-09 11:30:00-04:00,193.77,193.84,193.5,193.52,-1.0,194.0405,194.36075731841814,193.72024268158188,194.36075731841814,193.72024268158188,194.36075731841814,193.72024268158188
2025-10-09 11:32:00-04:00,193.52,193.78,193.46,193.69,-1.0,194.05,194.35661050210388,193.74338949789615,194.35661050210388,193.74338949789615,194.35661050210388,193.74338949789615
2025-10-09 11:34:00-04:00,193.69,193.77,193.36,193.44,-1.0,194.0395,194.36277194434467,193.71622805565534,194.36277194434467,193.71622805565534,194.36277194434467,193.71622805565534
2025-10-09 11:36:00-04:00,193.44,193.73,193.43,193.58,-1.0,194.01749999999998,194.355965286256,193.67903471374396,194.355965286256,193.67903471374396,194.355965286256,193.67903471374396
2025-10-09 11:38:00-04:00,193.58,193.91,193.55,193.84,-1.0,194.0055,194.34578627653843,193.6652137234616,194.34578627653843,193.6652137234616,194.34578627653843,193.6652137234616
2025-10-09 11:40:00-04:00,193.84,193.99,193.53,193.63,-1.0,193.973,194.31654184606884,193.62945815393118,194.31654184606884,193.62945815393118,194.31654184606884,193.62945815393118
2025-10-09 11:42:00-04:00,193.63,193.69,193.38,193.66,-1.0,193.942,194.2844120324994,193.5995879675006,194.2844120324994,193.5995879675006,194.2844120324994,193.5995879675006
2025-10-09 11:44:00-04:00,193.66,193.96,193.64,193.93,-1.0,193.919,194.2456328213765,193.59236717862353,194.2456328213765,193.59236717862353,194.2456328213765,193.59236717862353
2025-10-09 11:46:00-04:00,193.93,194.06,193.84,193.94,-1.0,193.899,194.21116822387995,193.58683177612005,194.21116822387995,193.58683177612005,194.21116822387995,193.58683177612005
2025-10-09 11:48:00-04:00,193.94,194.26,193.93,194.23,-1.0,193.876,194.142672083279,193.609327916721,194.142672083279,193.609327916721,194.142672083279,193.609327916721
2025-10-09 11:50:00-04:00,194.23,194.24,194.02,194.09,-1.0,193.87849999999997,194.14692643312526,193.6100735668747,194.14692643312526,193.6100735668747,194.14692643312526,193.6100735668747
2025-10-09 11:52:00-04:00,194.09,194.22,193.99,194.14,-1.0,193.87650000000002,194.1428132553974,193.61018674460263,194.1428132553974,193.61018674460263,194.1428132553974,193.61018674460263
2025-10-09 11:54:00-04:00,194.14,194.23,194.0,194.19,-1.0,193.8625,194.1033915731203,193.62160842687973,194.1033915731203,193.62160842687973,194.1033915731203,193.62160842687973
2025-10-09 11:56:00-04:00,194.19,194.33,194.08,194.21,-1.0,193.8585,194.09283469653545,193.62416530346454,194.09283469653545,193.62416530346454,194.09283469653545,193.62416530346454
2025-10-09 11:58:00-04:00,194.21,194.29,194.12,194.18,-1.0,193.864,194.1044454200029,193.62355457999712,194.1044454200029,193.62355457999712,194.1044454200029,193.62355457999712
2025-10-09 12:00:00-04:00,194.18,194.27,194.08,194.13,-1.0,193.8725,194.11911457783424,193.62588542216577,194.11911457783424,193.62588542216577,194.11911457783424,193.62588542216577
2025-10-09 12:02:00-04:00,194.13,194.15,193.86,193.99,-1.0,193.8855,194.13111097288265,193.63988902711736,194.13111097288265,193.63988902711736,194.13111097288265,193.63988902711736
2025-10-09 12:04:00-04:00,193.99,194.12,193.9,194.06,-1.0,193.901,194.14735137507304,193.65464862492698,194.14735137507304,193.65464862492698,194.14735137507304,193.65464862492698
2025-10-09 12:06:00-04:00,194.06,194.07,193.75,193.81,-1.0,193.9015,194.1476559465062,193.6553440534938,194.1476559465062,193.6553440534938,194.1476559465062,193.6553440534938
2025-10-09 12:08:00-04:00,193.81,193.93,193.76,193.93,-1.0,193.9095,194.15384555449276,193.66515444550726,194.15384555449276,193.66515444550726,194.15384555449276,193.66515444550726
2025-10-09 12:10:00-04:00,193.93,194.02,193.86,194.0,-1.0,193.9335,194.16143145899673,193.7055685410033,194.16143145899673,193.7055685410033,194.16143145899673,193.7055685410033
2025-10-09 12:12:00-04:00,194.0,194.57,193.97,194.53,-1.0,193.97549999999998,194.23047990116942,193.72052009883055,194.23047990116942,193.72052009883055,194.23047990116942,193.72052009883055
2025-10-09 12:14:00-04:00,194.53,194.58,194.22,194.36,-1.0,194.0215,194.25804333641085,193.78495666358916,194.25804333641085,193.78495666358916,194.25804333641085,193.78495666358916
2025-10-09 12:16:00-04:00,194.36,194.39,194.2,194.31,-1.0,194.058,194.27944073699385,193.83655926300614,194.27944073699385,193.83655926300614,194.27944073699385,193.83655926300614
2025-10-09 12:18:00-04:00,194.31,194.36,194.06,194.1,-1.0,194.07099999999997,194.28682168565825,193.85517831434169,194.28682168565825,193.85517831434169,194.28682168565825,193.85517831434169
2025-10-09 12:20:00-04:00,194.1,194.11,193.73,193.82,-1.0,194.0805,194.28028676132413,193.88071323867587,194.28028676132413,193.88071323867587,194.28028676132413,193.88071323867587
2025-10-09 12:22:00-04:00,193.82,193.93,193.65,193.83,-1.0,194.089,194.27376742137182,193.90423257862818,194.27376742137182,193.90423257862818,194.27376742137182,193.90423257862818
2025-10-09 12:24:00-04:00,193.83,193.9,193.66,193.72,-1.0,194.07850000000002,194.27742900743831,193.87957099256172,194.27742900743831,193.87957099256172,194.27742900743831,193.87957099256172
2025-10-09 12:26:00-04:00,193.72,193.94,193.57,193.93,-1.0,194.078,194.27728873525714,193.87871126474286,194.27728873525714,193.87871126474286,194.27728873525714,193.87871126474286
2025-10-09 12:28:00-04:00,193.93,194.08,193.83,193.88,-1.0,194.0605,194.2610361563419,193.85996384365808,194.2610361563419,193.85996384365808,194.2610361563419,193.85996384365808
2025-10-09 12:30:00-04:00,193.88,193.93,193.75,193.81,-1.0,194.04649999999998,194.25413609994501,193.83886390005495,194.25413609994501,193.83886390005495,194.25413609994501,193.83886390005495
2025-10-09 12:32:00-04:00,193.81,193.89,193.66,193.86,-1.0,194.0325,194.24278254801666,193.82221745198333,194.24278254801666,193.82221745198333,194.24278254801666,193.82221745198333
2025-10-09 12:34:00-04:00,193.86,194.04,193.75,193.78,-1.0,194.012,194.22588314566693,193.79811685433307,194.22588314566693,193.79811685433307,194.22588314566693,193.79811685433307
2025-10-09 12:36:00-04:00,193.78,193.87,193.69,193.72,-1.0,193.9875,194.20532733988273,193.7696726601173,194.20532733988273,193.7696726601173,194.20532733988273,193.7696726601173
2025-10-09 12:38:00-04:00,193.72,193.74,193.42,193.46,-1.0,193.9515,194.19277318541518,193.71022681458484,194.19277318541518,193.71022681458484,194.19277318541518,193.71022681458484
2025-10-09 12:40:00-04:00,193.46,193.49,193.17,193.22,-1.0,193.906,194.19113856280828,193.62086143719173,194.19113856280828,193.62086143719173,194.19113856280828,193.62086143719173
2025-10-09 12:42:00-04:00,193.22,193.54,193.21,193.5,-1.0,193.88150000000002,194.17914534264855,193.58385465735148,194.17914534264855,193.58385465735148,194.17914534264855,193.58385465735148
2025-10-09 12:44:00-04:00,193.5,193.61,193.42,193.44,-1.0,193.8505,194.15999111457418,193.54100888542584,194.15999111457418,193.54100888542584,194.15999111457418,193.54100888542584
2025-10-09 12:46:00-04:00,193.44,193.5,193.28,193.47,-1.0,193.83350000000002,194.15389467848323,193.5131053215168,194.15389467848323,193.5131053215168,194.15389467848323,193.5131053215168
2025-10-09 12:48:00-04:00,193.47,193.59,193.36,193.52,-1.0,193.813,194.13962057498014,193.48637942501983,194.13962057498014,193.48637942501983,194.13962057498014,193.48637942501983
2025-10-09 12:50:00-04:00,193.52,193.64,193.45,193.48,-1.0,193.78699999999998,194.1183623394418,193.45563766055815,194.1183623394418,193.45563766055815,194.1183623394418,193.45563766055815
2025-10-09 12:52:00-04:00,193.48,193.49,193.2,193.31,-1.0,193.72600000000003,194.025756567902,193.42624343209806,194.025756567902,193.42624343209806,194.025756567902,193.42624343209806
2025-10-09 12:54:00-04:00,193.31,193.36,193.0,193.07,-1.0,193.6615,193.9566486913411,193.3663513086589,193.9566486913411,193.3663513086589,193.9566486913411,193.3663513086589
2025-10-09 12:56:00-04:00,193.07,193.23,192.84,192.85,-1.0,193.5885,193.89457637935712,193.2824236206429,193.89457637935712,193.2824236206429,193.89457637935712,193.2824236206429
2025-10-09 12:58:00-04:00,192.85,192.92,192.74,192.75,-1.0,193.52100000000002,193.8544651406075,193.18753485939254,193.8544651406075,193.18753485939254,193.8544651406075,193.18753485939254
2025-10-09 13:00:00-04:00,192.75,193.03,192.64,192.97,-1.0,193.4785,193.82505843663134,193.13194156336866,193.82505843663134,193.13194156336866,193.82505843663134,193.13194156336866
2025-10-09 13:02:00-04:00,192.97,193.1,192.83,192.89,-1.0,193.4315,193.7907112887986,193.0722887112014,193.7907112887986,193.0722887112014,193.7907112887986,193.0722887112014
2025-10-09 13:04:00-04:00,192.89,193.07,192.77,192.91,-1.0,193.391,193.76090404161124,193.02109595838874,193.76090404161124,193.02109595838874,193.76090404161124,193.02109595838874
2025-10-09 13:06:00-04:00,192.91,193.2,192.88,193.19,-1.0,193.35399999999998,193.70464797161873,193.00335202838124,193.70464797161873,193.00335202838124,193.70464797161873,193.00335202838124
2025-10-09 13:08:00-04:00,193.19,193.29,193.13,193.17,-1.0,193.3185,193.64948753753023,192.98751246246977,193.64948753753023,192.98751246246977,193.64948753753023,192.98751246246977
2025-10-09 13:10:00-04:00,193.17,193.24,192.9,192.94,-1.0,193.275,193.59553860921943,192.95446139078058,193.59553860921943,192.95446139078058,193.59553860921943,192.95446139078058
2025-10-09 13:12:00-04:00,192.94,193.0,192.65,192.68,-1.0,193.21599999999998,193.53199683542763,192.90000316457233,193.53199683542763,192.90000316457233,193.53199683542763,192.90000316457233
2025-10-09 13:14:00-04:00,192.68,192.8,192.53,192.7,-1.0,193.162,193.46915793982947,192.85484206017054,193.46915793982947,192.85484206017054,193.46915793982947,192.85484206017054
2025-10-09 13:16:00-04:00,192.7,192.78,192.46,192.49,-1.0,193.10049999999998,193.4128695727824,192.78813042721757,193.4128695727824,192.78813042721757,193.4128695727824,192.78813042721757
2025-10-09 13:18:00-04:00,192.49,192.8,192.43,192.76,-1.0,193.0655,193.37482951685905,192.75617048314092,193.37482951685905,192.75617048314092,193.37482951685905,192.75617048314092
2025-10-09 13:20:00-04:00,192.76,193.02,192.72,192.84,-1.0,193.04649999999998,193.35742241797632,192.73557758202364,193.35742241797632,192.73557758202364,193.35742241797632,192.73557758202364
2025-10-09 13:22:00-04:00,192.84,192.97,192.82,192.83,-1.0,193.013,193.30899155393396,192.71700844606605,193.30899155393396,192.71700844606605,193.30899155393396,192.71700844606605
2025-10-09 13:24:00-04:00,192.83,192.94,192.78,192.81,-1.0,192.9815,193.2635686973066,192.69943130269343,193.2635686973066,192.69943130269343,193.2635686973066,192.69943130269343
2025-10-09 13:26:00-04:00,192.81,192.85,192.55,192.59,-1.0,192.9375,193.20834820472032,192.66665179527968,193.20834820472032,192.66665179527968,193.20834820472032,192.66665179527968
2025-10-09 13:28:00-04:00,192.59,192.72,192.52,192.68,-1.0,192.89550000000003,193.13621715767724,192.65478284232282,193.13621715767724,192.65478284232282,193.13621715767724,192.65478284232282
2025-10-09 13:30:00-04:00,192.68,192.7,192.37,192.63,-1.0,192.853,193.05935164162224,192.64664835837777,193.05935164162224,192.64664835837777,193.05935164162224,192.64664835837777
2025-10-09 13:32:00-04:00,192.63,192.76,192.54,192.58,-1.0,192.81650000000002,193.0023298953349,192.63067010466514,193.0023298953349,192.63067010466514,193.0023298953349,192.63067010466514
2025-10-09 13:34:00-04:00,192.58,192.59,192.29,192.3,-1.0,192.778,192.98578835386073,192.57021164613926,192.98578835386073,192.57021164613926,192.98578835386073,192.57021164613926
2025-10-09 13:36:00-04:00,192.3,192.84,192.27,192.8,-1.0,192.77550000000002,192.9827070220822,192.56829297791785,192.9827070220822,192.56829297791785,192.9827070220822,192.56829297791785
2025-10-09 13:38:00-04:00,192.8,192.95,192.79,192.87,-1.0,192.7815,192.98961715450716,192.57338284549283,192.98961715450716,192.57338284549283,192.98961715450716,192.57338284549283
2025-10-09 13:40:00-04:00,192.87,192.95,192.78,192.8,-1.0,192.773,192.9766688488703,192.5693311511297,192.9766688488703,192.5693311511297,192.9766688488703,192.5693311511297
2025-10-09 13:42:00-04:00,192.8,192.85,192.62,192.66,-1.0,192.7615,192.96473078014947,192.55826921985056,192.96473078014947,192.55826921985056,192.96473078014947,192.55826921985056
2025-10-09 13:44:00-04:00,192.66,192.84,192.65,192.74,-1.0,192.75300000000001,192.95337714440564,192.5526228555944,192.95337714440564,192.5526228555944,192.95337714440564,192.5526228555944
2025-10-09 13:46:00-04:00,192.74,192.82,192.69,192.77,-1.0,192.73200000000003,192.9057124060053,192.55828759399475,192.9057124060053,192.55828759399475,192.9057124060053,192.55828759399475
2025-10-09 13:48:00-04:00,192.77,192.94,192.72,192.92,-1.0,192.71949999999998,192.8684790253698,192.57052097463017,192.8684790253698,192.57052097463017,192.8684790253698,192.57052097463017
2025-10-09 13:50:00-04:00,192.92,192.97,192.71,192.77,-1.0,192.711,192.85177997016672,192.5702200298333,192.85177997016672,192.5702200298333,192.85177997016672,192.5702200298333
2025-10-09 13:52:00-04:00,192.77,192.97,192.7,192.96,-1.0,192.725,192.87558220346423,192.57441779653576,192.87558220346423,192.57441779653576,192.87558220346423,192.57441779653576
2025-10-09 13:54:00-04:00,192.96,193.09,192.83,192.84,-1.0,192.732,192.88449918032615,192.57950081967385,192.88449918032615,192.57950081967385,192.88449918032615,192.57950081967385
2025-10-09 13:56:00-04:00,192.84,192.86,192.69,192.81,-1.0,192.748,192.89074452704097,192.60525547295902,192.89074452704097,192.60525547295902,192.89074452704097,192.60525547295902
2025-10-09 13:58:00-04:00,192.81,193.05,192.6,193.0,-1.0,192.76,192.9129705854083,192.6070294145917,192.9129705854083,192.6070294145917,192.9129705854083,192.6070294145917
2025-10-09 14:00:00-04:00,193.0,193.05,192.17,192.77,-1.0,192.75650000000002,192.9083971691644,192.60460283083563,192.9083971691644,192.60460283083563,192.9083971691644,192.60460283083563
2025-10-09 14:02:00-04:00,192.77,192.87,192.66,192.69,-1.0,192.7495,192.9010742392366,192.59792576076342,192.9010742392366,192.59792576076342,192.9010742392366,192.59792576076342
2025-10-09 14:04:00-04:00,192.69,192.8,192.6,192.66,-1.0,192.74200000000002,192.89410522673518,192.58989477326486,192.89410522673518,192.58989477326486,192.89410522673518,192.58989477326486
2025-10-09 14:06:00-04:00,192.66,192.75,192.62,192.74,-1.0,192.7495,192.89757008475772,192.6014299152423,192.89757008475772,192.6014299152423,192.89757008475772,192.6014299152423
2025-10-09 14:08:00-04:00,192.74,192.88,192.71,192.81,-1.0,192.756,192.9037294825015,192.6082705174985,192.9037294825015,192.6082705174985,192.9037294825015,192.6082705174985
2025-10-09 14:10:00-04:00,192.81,193.05,192.8,193.05,-1.0,192.77700000000002,192.93483218936635,192.61916781063368,192.93483218936635,192.61916781063368,192.93483218936635,192.61916781063368
2025-10-09 14:12:00-04:00,193.05,193.1,192.82,192.83,-1.0,192.7895,192.941008250601,192.63799174939902,192.941008250601,192.63799174939902,192.941008250601,192.63799174939902
2025-10-09 14:14:00-04:00,192.83,192.95,192.75,192.77,-1.0,192.81300000000002,192.9151812115811,192.71081878841892,192.9151812115811,192.71081878841892,192.9151812115811,192.71081878841892
2025-10-09 14:16:00-04:00,192.77,193.01,192.74,193.0,-1.0,192.823,192.93291360243478,192.71308639756523,192.93291360243478,192.71308639756523,192.93291360243478,192.71308639756523
2025-10-09 14:18:00-04:00,193.0,193.04,192.92,192.96,-1.0,192.82750000000001,192.941028630751,192.71397136924904,192.941028630751,192.71397136924904,192.941028630751,192.71397136924904
2025-10-09 14:20:00-04:00,192.96,192.99,192.78,192.9,-1.0,192.8325,192.94690607501437,192.71809392498565,192.94690607501437,192.71809392498565,192.94690607501437,192.71809392498565
2025-10-09 14:22:00-04:00,192.9,192.94,192.78,192.81,-1.0,192.84,192.9475639344771,192.7324360655229,192.9475639344771,192.7324360655229,192.9475639344771,192.7324360655229
2025-10-09 14:24:00-04:00,192.81,192.9,192.78,192.87,-1.0,192.8465,192.95172713528456,192.74127286471543,192.95172713528456,192.74127286471543,192.95172713528456,192.74127286471543
2025-10-09 14:26:00-04:00,192.87,193.17,192.65,192.73,-1.0,192.84449999999998,192.951526865787,192.73747313421296,192.951526865787,192.73747313421296,192.951526865787,192.73747313421296
2025-10-09 14:28:00-04:00,192.73,192.73,192.49,192.55,-1.0,192.82600000000002,192.94914219423168,192.70285780576836,192.94914219423168,192.70285780576836,192.94914219423168,192.70285780576836
2025-10-09 14:30:00-04:00,192.55,192.58,192.4,192.46,-1.0,192.8105,192.95700853217537,192.66399146782462,192.95700853217537,192.66399146782462,192.95700853217537,192.66399146782462
2025-10-09 14:32:00-04:00,192.46,192.53,192.21,192.25,-1.0,192.77500000000003,192.96153417917418,192.5884658208259,192.96153417917418,192.5884658208259,192.96153417917418,192.5884658208259
2025-10-09 14:34:00-04:00,192.25,192.6,192.23,192.33,-1.0,192.7495,192.95886749986605,192.54013250013398,192.95886749986605,192.54013250013398,192.95886749986605,192.54013250013398
2025-10-09 14:36:00-04:00,192.33,192.37,192.24,192.3,-1.0,192.724,192.95444305153367,192.4935569484663,192.95444305153367,192.4935569484663,192.95444305153367,192.4935569484663
2025-10-09 14:38:00-04:00,192.3,192.33,192.13,192.19,-1.0,192.6835,192.93232272806185,192.43467727193817,192.93232272806185,192.43467727193817,192.93232272806185,192.43467727193817
2025-10-09 14:40:00-04:00,192.19,192.47,192.15,192.27,-1.0,192.6585,192.92205786840867,192.39494213159134,192.92205786840867,192.39494213159134,192.92205786840867,192.39494213159134
2025-10-09 14:42:00-04:00,192.27,192.54,192.26,192.44,-1.0,192.64600000000002,192.91366396843827,192.37833603156176,192.91366396843827,192.37833603156176,192.91366396843827,192.37833603156176
2025-10-09 14:44:00-04:00,192.44,192.58,192.33,192.37,-1.0,192.63150000000002,192.9057858909972,192.35721410900283,192.9057858909972,192.35721410900283,192.9057858909972,192.35721410900283
2025-10-09 14:46:00-04:00,192.37,192.54,192.3,192.46,-1.0,192.6175,192.89303357327213,192.34196642672788,192.89303357327213,192.34196642672788,192.89303357327213,192.34196642672788
2025-10-09 14:48:00-04:00,192.46,192.54,192.38,192.41,-1.0,192.59750000000003,192.87285204738683,192.32214795261322,192.87285204738683,192.32214795261322,192.87285204738683,192.32214795261322
2025-10-09 14:50:00-04:00,192.41,192.6,192.35,192.41,-1.0,192.5655,192.8230165043256,192.30798349567436,192.8230165043256,192.30798349567436,192.8230165043256,192.30798349567436
2025-10-09 14:52:00-04:00,192.41,192.45,192.3,192.38,-1.0,192.543,192.7960434745258,192.28995652547422,192.7960434745258,192.28995652547422,192.7960434745258,192.28995652547422
2025-10-09 14:54:00-04:00,192.38,192.45,192.32,192.44,-1.0,192.5265,192.77492051042552,192.27807948957448,192.77492051042552,192.27807948957448,192.77492051042552,192.27807948957448
2025-10-09 14:56:00-04:00,192.44,192.68,192.43,192.66,-1.0,192.5095,192.7355635972466,192.2834364027534,192.7355635972466,192.2834364027534,192.7355635972466,192.2834364027534
2025-10-09 14:58:00-04:00,192.66,192.66,192.51,192.56,-1.0,192.4895,192.6912046107556,192.2877953892444,192.6912046107556,192.2877953892444,192.6912046107556,192.2877953892444
2025-10-09 15:00:00-04:00,192.56,192.69,192.45,192.69,-1.0,192.47899999999998,192.66382153554187,192.2941784644581,192.66382153554187,192.2941784644581,192.66382153554187,192.2941784644581
2025-10-09 15:02:00-04:00,192.69,192.79,192.62,192.78,-1.0,192.47750000000002,192.6597326809331,192.29526731906694,192.6597326809331,192.29526731906694,192.6597326809331,192.29526731906694
2025-10-09 15:04:00-04:00,192.78,192.88,192.73,192.86,-1.0,192.477,192.65816567003728,192.29583432996273,192.65816567003728,192.29583432996273,192.65816567003728,192.29583432996273
2025-10-09 15:06:00-04:00,192.86,192.95,192.83,192.87,-1.0,192.484,192.67711654512254,192.29088345487747,192.67711654512254,192.29088345487747,192.67711654512254,192.29088345487747
2025-10-09 15:08:00-04:00,192.87,192.87,192.74,192.85,-1.0,192.499,192.70768397159358,192.2903160284064,192.70768397159358,192.2903160284064,192.70768397159358,192.2903160284064
2025-10-09 15:10:00-04:00,192.85,192.94,192.83,192.94,-1.0,192.523,192.7523926764308,192.2936073235692,192.7523926764308,192.2936073235692,192.7523926764308,192.2936073235692
2025-10-09 15:12:00-04:00,192.94,193.09,192.8,192.88,-1.0,192.5545,192.78746941859413,192.32153058140585,192.78746941859413,192.32153058140585,192.78746941859413,192.32153058140585
2025-10-09 15:14:00-04:00,192.88,193.54,192.8,193.21,-1.0,192.5985,192.8655257478224,192.3314742521776,192.8655257478224,192.3314742521776,192.8655257478224,192.3314742521776
2025-10-09 15:16:00-04:00,193.21,193.28,192.96,193.03,-1.0,192.63500000000002,192.90854158733205,192.361458412668,192.90854158733205,192.361458412668,192.90854158733205,192.361458412668
2025-10-09 15:18:00-04:00,193.03,193.24,193.0,193.21,-1.0,192.686,192.9668095439976,192.4051904560024,192.9668095439976,192.4051904560024,192.9668095439976,192.4051904560024
2025-10-09 15:20:00-04:00,193.21,193.21,193.01,193.06,-1.0,192.7255,193.00051772670167,192.45048227329835,193.00051772670167,192.45048227329835,193.00051772670167,192.45048227329835
2025-10-09 15:22:00-04:00,193.06,193.19,192.92,192.94,-1.0,192.75050000000002,193.0211191973977,192.47988080260234,193.0211191973977,192.47988080260234,193.0211191973977,192.47988080260234
2025-10-09 15:24:00-04:00,192.94,193.03,192.88,192.91,-1.0,192.7775,193.03545106125034,192.51954893874967,193.03545106125034,192.51954893874967,193.03545106125034,192.51954893874967
2025-10-09 15:26:00-04:00,192.91,192.94,192.76,192.85,-1.0,192.797,193.0447518920214,192.5492481079786,193.0447518920214,192.5492481079786,193.0447518920214,192.5492481079786
2025-10-09 15:28:00-04:00,192.85,192.88,192.72,192.75,-1.0,192.814,193.04576280978662,192.58223719021336,193.04576280978662,192.58223719021336,193.04576280978662,192.58223719021336
2025-10-09 15:30:00-04:00,192.75,192.92,192.71,192.83,-1.0,192.83499999999998,193.0474264578629,192.62257354213705,193.0474264578629,192.62257354213705,193.0474264578629,192.62257354213705
2025-10-09 15:32:00-04:00,192.83,192.85,192.67,192.73,-1.0,192.8525,193.03963297411252,192.66536702588746,193.03963297411252,192.66536702588746,193.03963297411252,192.66536702588746
2025-10-09 15:34:00-04:00,192.73,192.74,192.58,192.64,-1.0,192.8625,193.0318184868826,192.69318151311742,193.0318184868826,192.69318151311742,193.0318184868826,192.69318151311742
2025-10-09 15:36:00-04:00,192.64,192.69,192.6,192.64,-1.0,192.8615,193.03206596964287,192.69093403035714,193.03206596964287,192.69093403035714,193.03206596964287,192.69093403035714
2025-10-09 15:38:00-04:00,192.64,192.77,192.48,192.52,-1.0,192.8595,193.0337835333593,192.6852164666407,193.0337835333593,192.6852164666407,193.0337835333593,192.6852164666407
2025-10-09 15:40:00-04:00,192.52,192.65,192.49,192.61,-1.0,192.8555,193.0344825410486,192.67651745895142,193.0344825410486,192.67651745895142,193.0344825410486,192.67651745895142
2025-10-09 15:42:00-04:00,192.61,192.65,192.51,192.54,-1.0,192.8435,193.03476617578704,192.65223382421297,193.03476617578704,192.65223382421297,193.03476617578704,192.65223382421297
2025-10-09 15:44:00-04:00,192.54,192.62,192.48,192.54,-1.0,192.82750000000001,193.02978383524197,192.62521616475806,193.02978383524197,192.62521616475806,193.02978383524197,192.62521616475806
2025-10-09 15:46:00-04:00,192.54,192.64,192.42,192.63,-1.0,192.8155,193.02198183939558,192.6090181606044,193.02198183939558,192.6090181606044,193.02198183939558,192.6090181606044
2025-10-09 15:48:00-04:00,192.63,192.73,192.62,192.72,-1.0,192.809,193.01633788848204,192.60166211151795,193.01633788848204,192.60166211151795,193.01633788848204,192.60166211151795
2025-10-09 15:50:00-04:00,192.72,192.96,192.7,192.86,-1.0,192.805,193.01053588494517,192.59946411505484,193.01053588494517,192.59946411505484,193.01053588494517,192.59946411505484
2025-10-09 15:52:00-04:00,192.86,192.94,192.76,192.84,-1.0,192.80300000000003,193.00799024367078,192.59800975632928,193.00799024367078,192.59800975632928,193.00799024367078,192.59800975632928
2025-10-09 15:54:00-04:00,192.84,192.95,192.57,192.59,-1.0,192.772,192.95920576914236,192.58479423085763,192.95920576914236,192.58479423085763,192.95920576914236,192.58479423085763
2025-10-09 15:56:00-04:00,192.59,192.64,192.23,192.3,-1.0,192.7355,192.93927622530651,192.5317237746935,192.93927622530651,192.5317237746935,192.93927622530651,192.5317237746935
2025-10-09 15:58:00-04:00,192.3,192.58,192.22,192.55,-1.0,192.7025,192.8782804027762,192.52671959722377,192.8782804027762,192.52671959722377,192.8782804027762,192.52671959722377
2025-10-10 09:30:00-04:00,193.49,193.62,192.34,193.11,-1.0,192.70499999999998,192.88612150617791,192.52387849382205,192.88612150617791,192.52387849382205,192.88612150617791,192.52387849382205
2025-10-10 09:32:00-04:00,193.11,193.11,192.25,192.64,-1.0,192.69,192.8632916616579,192.51670833834208,192.8632916616579,192.51670833834208,192.8632916616579,192.51670833834208
2025-10-10 09:34:00-04:00,192.64,192.99,192.2,192.5,-1.0,192.6695,192.83977844843128,192.49922155156872,192.83977844843128,192.49922155156872,192.83977844843128,192.49922155156872
2025-10-10 09:36:00-04:00,192.5,192.91,192.32,192.5,-1.0,192.652,192.82080758276854,192.48319241723144,192.82080758276854,192.48319241723144,192.82080758276854,192.48319241723144
2025-10-10 09:38:00-04:00,192.5,192.91,192.47,192.81,-1.0,192.65500000000003,192.82604093077438,192.48395906922568,192.82604093077438,192.48395906922568,192.82604093077438,192.48395906922568
2025-10-10 09:40:00-04:00,192.81,192.89,192.52,192.68,-1.0,192.6475,192.813929414468,192.48107058553202,192.813929414468,192.48107058553202,192.813929414468,192.48107058553202
2025-10-10 09:42:00-04:00,192.68,193.01,192.64,192.99,-1.0,192.6605,192.84230965320953,192.4786903467905,192.84230965320953,192.4786903467905,192.84230965320953,192.4786903467905
2025-10-10 09:44:00-04:00,192.99,193.37,192.9,193.25,-1.0,192.69099999999997,192.91343875561634,192.4685612443836,192.91343875561634,192.4685612443836,192.91343875561634,192.4685612443836
2025-10-10 09:46:00-04:00,193.25,193.32,193.01,193.31,-1.0,192.7245,192.98408572765112,192.4649142723489,192.98408572765112,192.4649142723489,192.98408572765112,192.4649142723489
2025-10-10 09:48:00-04:00,193.31,193.36,192.96,193.08,-1.0,192.7525,193.0186367129882,192.48636328701178,193.0186367129882,192.48636328701178,193.0186367129882,192.48636328701178
2025-10-10 09:50:00-04:00,193.08,193.35,192.77,193.09,-1.0,192.7765,193.05023847007712,192.50276152992288,193.05023847007712,192.50276152992288,193.05023847007712,192.50276152992288
2025-10-10 09:52:00-04:00,193.09,193.29,192.97,193.13,-1.0,192.80599999999998,193.0844133617486,192.52758663825136,193.0844133617486,192.52758663825136,193.0844133617486,192.52758663825136
2025-10-10 09:54:00-04:00,193.13,193.57,193.08,193.49,-1.0,192.8535,193.1619035505635,192.5450964494365,193.1619035505635,192.5450964494365,193.1619035505635,192.5450964494365
2025-10-10 09:56:00-04:00,193.49,194.04,193.49,194.01,-1.0,192.92249999999999,193.31585575501086,192.5291442449891,193.31585575501086,192.5291442449891,193.31585575501086,192.5291442449891
2025-10-10 09:58:00-04:00,194.01,194.3,193.97,194.1,-1.0,192.9915,193.45759307010528,192.52540692989473,193.45759307010528,192.52540692989473,193.45759307010528,192.52540692989473
2025-10-10 10:00:00-04:00,194.1,194.33,193.85,193.88,-1.0,193.0425,193.5457382636487,192.53926173635128,193.5457382636487,192.53926173635128,193.5457382636487,192.53926173635128
